"CD8.c06.Tem.GZMK"	"CD8.c07.Temra.CX3CR1"	"CD8.c02.Tm.IL7R"	"CD8.c16.MAIT.SLC4A10"	"CD8.c01.Tn.MAL"	"CD8.c05.Tem.CXCR5"	"CD8.c09.Tk.KIR2DL4"	"CD8.c03.Tm.RPS12"	"CD8.c04.Tm.CD52"	"CD8.c10.Trm.ZNF683"	"CD8.c17.Tm.NME1"	"CD8.c15.ISG.IFIT1"	"CD8.c08.Tk.TYROBP"	"CD8.c11.Tex.PDCD1"	"CD8.c14.Tex.TCF7"	"CD8.c12.Tex.CXCL13"
"SNTA1"	1.38535156193212e-05	7.45145078943172e-06	8.47175802282792e-06	1.96406047041269e-05	8.44855945625846e-06	6.87649515371401e-06	1e-08	1.53663179800648e-05	1.43047651947031e-05	1.84729371495214e-05	9.22551752106029e-06	1.36750547017541e-05	1e-08	2.42399054300479e-05	1e-08	3.54019974986284e-05
"CBFA2T2"	4.96159309692344e-05	2.87127387592366e-05	4.33142910580017e-05	5.89018141123807e-05	4.07963707052492e-05	5.49419612297121e-05	2.99908162877747e-05	8.293411709235e-05	3.39600673374198e-05	4.11467196138458e-05	3.68720700842412e-05	3.41726367543854e-05	3.57261689245305e-05	6.05847635751198e-05	3.81157088140858e-05	4.13006637483998e-05
"NECAB3"	1.03926367144909e-05	5.32532199245123e-06	6.97850660703476e-06	5.89918141123807e-06	8.44855945625846e-06	6.34830321881293e-06	5.00680271462911e-06	1.53663179800648e-05	1.79684564933788e-06	5.84040120511201e-06	1e-08	6.84252735087707e-06	1e-08	6.06747635751198e-06	9.53642720352144e-06	1e-08
"C20orf144"	1e-08	1e-08	1e-08	1.97306047041269e-06	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"ACTL10"	2.3172526032202e-06	2.13612879698049e-06	2.00100188772422e-06	1.97306047041269e-06	4.22927972812923e-06	2.12276773960431e-06	5.00680271462911e-06	1e-08	5.37053694801365e-06	3.24911178061778e-06	1.84410350421206e-05	3.42626367543854e-06	1e-08	1e-08	1e-08	5.9086662497714e-06
"E2F1"	1.1636263016101e-06	8.51451518792196e-06	3.49425330351738e-06	1.97306047041269e-06	4.22927972812923e-06	2.12276773960431e-06	1e-08	3.08126359601296e-06	8.94422824668942e-06	3.24911178061778e-06	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"PXMP4"	2.3172526032202e-06	6.91991859018659e-06	5.4852551912416e-06	1.97306047041269e-06	1e-08	5.82011128391185e-06	5.00680271462911e-06	6.15252719202592e-06	1.78784564933788e-05	2.60128942449423e-06	1.84410350421206e-05	1e-08	1e-08	1.2124952715024e-05	1e-08	5.9086662497714e-06
"ZNF341"	8.08538411127072e-06	3.73072539471586e-06	4.98750471931054e-06	3.93612094082538e-06	5.6357063041723e-06	5.82011128391185e-06	1.50004081438873e-05	3.08126359601296e-06	5.37053694801365e-06	2.60128942449423e-06	1e-08	3.42626367543854e-06	1e-08	1e-08	1.90628544070429e-05	1e-08
"CHMP4B"	6.34594465885556e-05	9.62173280633672e-05	4.18210396422086e-05	6.28279350532061e-05	6.04863427698523e-05	5.70547289693164e-05	6.99652380048076e-05	3.99364267481685e-05	5.18285238307986e-05	6.51161467904174e-05	7.37341401684824e-05	6.15027461578937e-05	6.25132956179284e-05	0.000109044574435216	2.85892816105643e-05	7.07939949972567e-05
"RALY"	0.00022958163402041	0.000279595936802934	0.000204087693491732	0.000253244800683237	0.000203941853526246	0.000223963380398057	0.000294821360163118	0.000156644443396661	0.000259102619153993	0.000216058755767206	0.000267260008110749	0.000259646039333329	0.000250023182471713	0.000284711388803063	0.000323908524919729	0.000235956649990856
"EIF2S2"	0.000126908893177111	0.000148839015788634	0.00014634863874773	0.000135461172458476	0.000177219748581428	0.000139452670813884	7.49620407194367e-05	0.000153573179800648	0.00016082610844041	0.000140911362456874	0.000165889315379085	0.000126411755991226	8.93004223113262e-05	0.000102987098077704	0.000123853553645779	0.000123881991245199
"ASIP"	1e-08	1e-08	1e-08	1e-08	1e-08	5.38191934901077e-07	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"AHCY"	3.3465162746693e-05	2.6055077763011e-05	3.53502835071049e-05	3.53450884674284e-05	4.07963707052492e-05	4.43781225316905e-05	1.99972108585165e-05	3.99364267481685e-05	4.28942955841092e-05	3.2077206628116e-05	1.84410350421206e-05	2.73401094035083e-05	8.93904223113262e-06	1.2124952715024e-05	7.62214176281715e-05	5.30979962479426e-05
"ITCH"	8.88392252239779e-05	7.3892975695072e-05	6.72063137106923e-05	9.61999630502218e-05	6.32991959219384e-05	7.97669821700627e-05	0.000134923673294986	6.45065355162722e-05	5.00416781814608e-05	7.51573933103325e-05	2.76565525631809e-05	7.17515371842093e-05	6.25132956179284e-05	0.000127217003507752	9.52742720352144e-05	9.43886599963423e-05
"DYNLRB1"	0.000145366914002873	0.000133424582010526	0.000139380132140695	0.000119756688695174	0.000113930552659489	0.000137868095009181	9.99460542925822e-05	0.000104432962264441	0.000187628793180478	0.000159374299606395	0.000129027245294844	0.000126411755991226	9.82294645424588e-05	0.000127217003507752	0.000142906408052822	0.00017107132124337
"MAP1LC3A"	7.49957096046567e-05	5.10370911275318e-05	9.95600943862108e-05	4.90865117603173e-05	8.43955945625846e-05	9.40281644123918e-05	7.99588434340658e-05	7.06490627082981e-05	2.14521477920546e-05	8.55225510083094e-05	8.29496576895427e-05	6.83352735087707e-05	9.82294645424588e-05	9.69296217201917e-05	6.66949904246501e-05	5.8996662497714e-05
"PIGU"	8.08538411127072e-06	6.38838639094147e-06	7.47625707896581e-06	1.17883628224761e-05	8.44855945625846e-06	7.40468708861508e-06	1.99972108585165e-05	1.84375815760778e-05	1.25179195453652e-05	8.43169062960623e-06	1e-08	1.36750547017541e-05	1e-08	6.06747635751198e-06	1.90628544070429e-05	1.18073324995428e-05
"NCOA6"	3.23115364450829e-05	1.96766913720695e-05	1.8426767461449e-05	2.16036651745396e-05	1.26678391843877e-05	1.58557580470323e-05	4.4981224431662e-05	2.15088451720907e-05	1.6091610844041e-05	1.91207595056449e-05	9.22551752106029e-06	4.4421427780701e-05	1e-08	3.02973817875599e-05	2.85892816105643e-05	1.18073324995428e-05
"TP53INP2"	9.11464778271981e-05	5.52893487214927e-05	8.41298297563482e-05	8.04954792869203e-05	6.47056224979815e-05	8.34643257143702e-05	9.49492515779531e-05	6.14352719202593e-05	1.25179195453652e-05	9.10290410353597e-05	7.37341401684824e-05	6.83352735087707e-05	7.1442337849061e-05	0.000102987098077704	3.81157088140858e-05	4.71993299981712e-05
"GGT7"	1.61607682225414e-05	2.07397557705598e-05	3.13682797316564e-05	2.94559070561904e-05	2.67321049448184e-05	2.64195967450539e-05	1.99972108585165e-05	5.83640083242463e-05	0.000101860202012259	2.43033383546334e-05	4.60875876053015e-05	3.42626367543854e-06	3.57261689245305e-05	1.2124952715024e-05	3.81157088140858e-05	4.13006637483998e-05
"ACSS2"	3.47087890483031e-06	3.19919319547073e-06	3.99200377544843e-06	3.93612094082538e-06	5.6357063041723e-06	5.29191934901077e-06	5.00680271462911e-06	9.22379078803889e-06	8.94422824668942e-06	6.16431238317379e-06	9.22551752106029e-06	1e-08	1e-08	1e-08	1e-08	5.9086662497714e-06
"GSS"	3.80796679531334e-05	3.13703997554622e-05	3.38570320913117e-05	3.53450884674284e-05	3.79835175531631e-05	3.96243951175808e-05	4.99780271462911e-05	4.60789539401944e-05	6.07627520774881e-05	4.04988972577223e-05	9.22551752106029e-06	3.07563730789468e-05	1e-08	4.84698108600958e-05	3.81157088140858e-05	2.9503331248857e-05
"MYH7B"	1e-08	1e-08	1e-08	1e-08	1e-08	5.38191934901077e-07	1e-08	3.08126359601296e-06	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"TRPC4AP"	0.000121140761669061	8.77128128754452e-05	8.51253307002103e-05	8.83477211685711e-05	8.29891679865415e-05	0.000126776064376259	9.99460542925822e-05	6.45065355162722e-05	8.93522824668942e-05	9.32964192817921e-05	6.45186226474221e-05	0.000122995492315787	0.000178590844622652	0.000139331956222776	3.81157088140858e-05	0.000100287326246114
"EDEM2"	1.96216471273717e-05	2.49920133645208e-05	1.74312665175869e-05	2.74928465857777e-05	1.54806923364738e-05	2.16658693309442e-05	1.00036054292582e-05	2.45801087681037e-05	4.6467986882785e-05	2.07403153959538e-05	1.84410350421206e-05	2.05075820526312e-05	2.67971266933979e-05	6.06747635751198e-06	1.90628544070429e-05	1.77059987493142e-05
"PROCR"	1e-08	8.51451518792196e-06	1e-08	1.17883628224761e-05	4.22927972812923e-06	1e-08	5.00680271462911e-06	3.08126359601296e-06	1e-08	1e-08	9.22551752106029e-06	1e-08	1e-08	1e-08	1e-08	1e-08
"MMP24"	1e-08	5.41532199245123e-07	5.07750471931054e-07	1.97306047041269e-06	1e-08	1e-08	1e-08	3.08126359601296e-06	1.79684564933788e-06	1e-08	9.22551752106029e-06	1e-08	1e-08	6.06747635751198e-06	1e-08	1e-08
"EIF6"	8.76855989223678e-05	0.000103658778852799	8.31343288124861e-05	0.000113867507283936	9.98662868990584e-05	9.50845482821939e-05	0.00010993965972184	7.9862853496337e-05	7.50575172721911e-05	0.000103013754623645	0.000101380692731663	7.85840645350863e-05	0.000107158506773591	6.05847635751198e-05	7.62214176281715e-05	5.8996662497714e-05
"UQCC1"	4.62450520644041e-06	4.7937897932061e-06	6.48075613510371e-06	1.97306047041269e-06	1.12614126083446e-05	3.17915160940646e-06	1.00036054292582e-05	1e-08	1.07310738960273e-05	5.19257884898845e-06	1e-08	3.42626367543854e-06	1e-08	6.06747635751198e-06	3.81157088140858e-05	5.9086662497714e-06
"CEP250"	2.76970312386425e-05	2.23343523682951e-05	2.24087712368974e-05	2.35667256449523e-05	3.37642378250338e-05	2.16658693309442e-05	1.00036054292582e-05	1.84375815760778e-05	5.18285238307986e-05	1.94446706837067e-05	3.68720700842412e-05	3.75889004298239e-05	2.67971266933979e-05	2.42399054300479e-05	3.81157088140858e-05	4.13006637483998e-05
"ERGIC3"	0.000134984277288382	0.000148307483589389	0.000119967863735384	0.000137424232928888	0.00014627836390848	0.00013733990307428	0.000119933265151099	0.000119789280244506	0.000116154967206962	0.000123420158841537	0.000119811727773784	0.000109330437614033	0.000142874675698122	0.000102987098077704	0.00020006497127395	0.000129780657494971
"SPAG4"	1.96216471273717e-05	9.04604738716708e-06	2.48975235965527e-05	2.35667256449523e-05	2.53256783687754e-05	1.58557580470323e-05	2.49940135731456e-05	2.15088451720907e-05	3.58369129867577e-06	1.78251147933978e-05	1.84410350421206e-05	1.36750547017541e-05	2.67971266933979e-05	1.81824290725359e-05	9.53642720352144e-06	1.18073324995428e-05
"CPNE1"	0.000121140761669061	0.000103658778852799	0.000123949867510832	0.000121719749165587	0.000130807671572006	0.000113571266003732	7.49620407194367e-05	9.21479078803889e-05	0.000159039262791072	0.000118237579992549	0.000119811727773784	0.00011616296496491	0.000142874675698122	0.000175676814367847	0.000181012116866907	0.00017107132124337
"RBM12"	7.03812043982162e-05	4.25325759396098e-05	6.32243099352439e-05	5.49756931715553e-05	5.6267063041723e-05	5.91674967089207e-05	0.00011493646243647	1.84375815760778e-05	2.50258390907304e-05	6.54400579684792e-05	2.76565525631809e-05	4.10051641052624e-05	2.67971266933979e-05	5.45272872176078e-05	7.62214176281715e-05	5.8996662497714e-05
"NFS1"	1.26998893177111e-05	8.51451518792196e-06	1.04627599105521e-05	7.86224188165076e-06	7.04213288021538e-06	1.11020306329226e-05	5.00680271462911e-06	6.15252719202592e-06	2.14521477920546e-05	1.26425359444093e-05	1.84410350421206e-05	1.70913183771927e-05	8.93904223113262e-06	6.06747635751198e-06	9.53642720352144e-06	1.18073324995428e-05
"ROMO1"	0.000235349765528461	0.000221127394885971	0.000234450472279527	0.000215946651745396	0.000203941853526246	0.000214455925569837	0.000229862924872939	0.00019657087014483	0.000153678725843058	0.000258815031271361	0.00032255311323711	0.000208402084201751	0.000214307013547183	0.000205964196155407	0.000238170680088036	0.000182868653742913
"RBM39"	0.000721026438506314	0.000488488091106268	0.000645592362094577	0.000706711769348569	0.000616024840306867	0.000687187707306302	0.000609619931184752	0.000614262719202593	0.000587882218632164	0.000556813315088197	0.00031333759571605	0.000638851307307006	0.000517894449405692	0.00064210249389627	0.000638280622635937	0.000642964621225082
"PHF20"	0.000161517682225414	0.00015149667678486	0.00019363493358118	0.000176685442337142	0.000198316147222074	0.000158467580470323	0.000184891700441277	0.000144359389012609	0.000132236578051003	0.000201482752754426	0.000175104832900146	0.000167406920096488	0.000151803717929255	9.08721453626797e-05	0.000238170680088036	0.000188767319992685
"SCAND1"	0.000168439440035075	0.000182857076540322	0.000175715916591662	0.000151165656221777	0.000180032601733514	0.000182236217540872	0.000149914081438873	0.000172000761376726	0.00012687604110299	0.000186906749741646	0.000193535867942266	0.000198153293175435	0.000214307013547183	0.000236251577942967	0.000171485689663386	0.000188767319992685
"CNBD2"	2.42361523338122e-05	1.59559659773537e-05	2.7386275956208e-05	1.17883628224761e-05	2.95449580969046e-05	2.80041725497571e-05	1.50004081438873e-05	2.15088451720907e-05	2.14521477920546e-05	2.72185389571894e-05	9.22551752106029e-06	2.39238457280698e-05	5.35842533867957e-05	2.42399054300479e-05	9.53642720352144e-06	1.77059987493142e-05
"EPB41L1"	1e-08	1e-08	5.07750471931054e-07	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"AAR2"	2.65434049370324e-05	2.07397557705598e-05	2.88795273720012e-05	1.57144837633015e-05	3.657709097712e-05	1.63839499819334e-05	3.49876190024038e-05	9.22379078803889e-06	2.68126847400683e-05	2.20359601082009e-05	2.76565525631809e-05	2.39238457280698e-05	3.57261689245305e-05	1.81824290725359e-05	9.53642720352144e-06	2.36046649990856e-05
"DLGAP4"	2.76970312386425e-05	3.98749149433842e-05	3.18660302035875e-05	9.82530235206345e-06	3.37642378250338e-05	2.58914048101528e-05	2.99908162877747e-05	3.68651631521556e-05	3.0386376038744e-05	3.27250289842396e-05	1.84410350421206e-05	2.39238457280698e-05	2.67971266933979e-05	3.02973817875599e-05	5.71685632211287e-05	1.77059987493142e-05
"MYL9"	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	3.58369129867577e-06	3.33911178061778e-07	1e-08	1e-08	1e-08	1e-08	1e-08	1.18073324995428e-05
"TGIF2"	9.46073567320284e-05	7.49560400935623e-05	0.000110510604768694	8.2458539757333e-05	0.000104085566627188	9.71973160217982e-05	7.49620407194367e-05	7.06490627082981e-05	2.68126847400683e-05	0.000103661576979769	8.29496576895427e-05	0.000122995492315787	6.25132956179284e-05	0.000115102050792728	9.52742720352144e-05	8.84899937465709e-05
"TGIF2-C20orf24"	1e-08	1e-08	1e-08	1e-08	1e-08	1.06638386980215e-06	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"C20orf24"	0.00022727438141719	0.000249298601445962	0.000194630434525042	0.000200242167982094	0.000165968335973083	0.000214455925569837	0.000179894897726648	0.000116718016648493	0.000178694564933788	0.000196300173905438	0.000175104832900146	0.00018790450214912	0.00033931360478304	0.000278653912445551	0.000161959262459865	0.000224159317491313
"SLA2"	0.000253807786354223	0.000211559815299559	0.00024092122841463	0.000125645870106412	0.000108304846355317	0.000181708025605971	0.000284827754733859	0.000129003071032544	0.000153678725843058	0.000344651493457732	0.000129027245294844	0.000307473730789468	0.000321455520320774	0.000321056246948135	6.66949904246501e-05	0.000306740644988113
"NDRG3"	2.30825260322021e-05	3.82803183456488e-05	3.03727787877943e-05	3.53450884674284e-05	2.95449580969046e-05	2.95887483544603e-05	3.49876190024038e-05	3.99364267481685e-05	4.28942955841092e-05	3.7907607833228e-05	9.22551752106029e-06	2.05075820526312e-05	2.67971266933979e-05	2.42399054300479e-05	3.81157088140858e-05	1.77059987493142e-05
"DSN1"	8.08538411127072e-06	1.01091117856573e-05	6.97850660703476e-06	1.97306047041269e-06	5.6357063041723e-06	4.7637274141097e-06	5.00680271462911e-06	1.22950543840518e-05	7.15738259735154e-06	6.48822356123556e-06	1e-08	6.84252735087707e-06	1e-08	1.2124952715024e-05	1e-08	1.18073324995428e-05
"SOGA1"	1e-08	5.41532199245123e-07	5.07750471931054e-07	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	3.33911178061778e-07	1e-08	3.42626367543854e-06	1e-08	6.06747635751198e-06	1e-08	1e-08
"TLDC2"	1e-08	1e-08	5.07750471931054e-07	1e-08	1.41642657604308e-06	1e-08	1e-08	1e-08	1e-08	3.33911178061778e-07	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"SAMHD1"	0.000143059661399653	0.000142460629397693	8.61208316440724e-05	0.000107978325872698	9.98662868990584e-05	8.61052853888756e-05	0.00010993965972184	9.21479078803889e-05	0.000157252417141734	0.000108196333472634	0.000129027245294844	0.000201569556850874	0.000107158506773591	0.000139331956222776	0.000247697107291557	0.000135679323744742
"RBL1"	1.96216471273717e-05	1.91451591728244e-05	1.29515122702074e-05	1.96406047041269e-05	3.09513846729477e-05	1.63839499819334e-05	5.00680271462911e-06	1.22950543840518e-05	3.57469129867577e-05	1.26425359444093e-05	1.84410350421206e-05	1.36750547017541e-05	8.93904223113262e-06	1.2124952715024e-05	2.85892816105643e-05	3.54019974986284e-05
"MROH8"	1e-08	2.66766099622561e-06	5.07750471931054e-07	1e-08	4.22927972812923e-06	1.06638386980215e-06	5.00680271462911e-06	9.22379078803889e-06	7.15738259735154e-06	2.60128942449423e-06	1e-08	3.42626367543854e-06	1e-08	1e-08	1e-08	1.18073324995428e-05
"RPN2"	0.000203048229083378	0.000199334574716921	0.00020757194679525	0.000180611563277968	0.000232070385047108	0.000200194743327508	0.000174898095012019	0.000205784660932868	0.000257315773504655	0.000203102308644735	0.000165889315379085	0.000174239447447365	0.000250023182471713	0.000157504385295311	0.000190538544070429	0.000247753982490399
"MANBAL"	6.93175780966062e-06	3.73072539471586e-06	8.47175802282792e-06	1.97306047041269e-06	5.6357063041723e-06	5.29191934901077e-06	1e-08	3.08126359601296e-06	8.94422824668942e-06	7.4599570954209e-06	9.22551752106029e-06	6.84252735087707e-06	1e-08	1e-08	1e-08	1.18073324995428e-05
"SRC"	1.1636263016101e-06	1e-08	1e-08	3.93612094082538e-06	1e-08	1e-08	5.00680271462911e-06	1e-08	1e-08	3.33911178061778e-07	1e-08	1e-08	1e-08	1e-08	1e-08	5.9086662497714e-06
"BLCAP"	3.57724153499132e-05	3.77487861464037e-05	2.53952740684838e-05	4.31973303490792e-05	4.22027972812923e-05	3.53988596383722e-05	2.49940135731456e-05	2.76513723641167e-05	5.71890607788123e-05	4.27662755041547e-05	2.76565525631809e-05	3.07563730789468e-05	1e-08	1.81824290725359e-05	5.71685632211287e-05	7.07939949972567e-05
"NNAT"	1e-08	1e-08	1e-08	1.97306047041269e-06	1.41642657604308e-06	5.38191934901077e-07	1e-08	1e-08	1e-08	3.33911178061778e-07	1e-08	3.42626367543854e-06	1e-08	1e-08	1e-08	1e-08
"CTNNBL1"	4.15405468579637e-05	5.47578165222476e-05	3.58480339790359e-05	3.14189675266031e-05	6.04863427698523e-05	3.80398193128776e-05	1.99972108585165e-05	3.07226359601296e-05	6.43364433761638e-05	4.40619202164018e-05	2.76565525631809e-05	3.07563730789468e-05	3.57261689245305e-05	4.84698108600958e-05	1.90628544070429e-05	3.54019974986284e-05
"TTI1"	1.1546263016101e-05	2.07397557705598e-05	1.09605103824832e-05	9.82530235206345e-06	1.96999720646031e-05	1.53275661121312e-05	1.00036054292582e-05	1.22950543840518e-05	2.50258390907304e-05	1.68533812592125e-05	1e-08	2.39238457280698e-05	1e-08	1.81824290725359e-05	6.66949904246501e-05	5.9086662497714e-06
"RPRD1B"	4.03869205563536e-05	3.13703997554622e-05	3.13682797316564e-05	3.73081489378411e-05	3.37642378250338e-05	3.22297080289657e-05	2.49940135731456e-05	3.37938995561426e-05	4.28942955841092e-05	3.27250289842396e-05	9.22551752106029e-06	2.05075820526312e-05	3.57261689245305e-05	4.84698108600958e-05	1.90628544070429e-05	2.9503331248857e-05
"TGM2"	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	5.00680271462911e-06	6.15252719202592e-06	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"RALGAPB"	6.8073951794996e-05	3.61541895486683e-05	4.28165405860707e-05	4.51603908194919e-05	3.51706644010769e-05	6.60339918626347e-05	2.99908162877747e-05	3.37938995561426e-05	5.00416781814608e-05	4.04988972577223e-05	9.22551752106029e-06	4.4421427780701e-05	3.57261689245305e-05	6.66422399326318e-05	5.71685632211287e-05	7.66926612470281e-05
"ACTR5"	2.42361523338122e-05	2.07397557705598e-05	2.29065217088285e-05	1.96406047041269e-05	2.67321049448184e-05	2.58914048101528e-05	1.99972108585165e-05	2.45801087681037e-05	2.50258390907304e-05	2.52750718888187e-05	1.84410350421206e-05	3.41726367543854e-05	1.78680844622652e-05	6.06747635751198e-06	1.90628544070429e-05	1.18073324995428e-05
"PPP1R16B"	0.000301106464720237	0.000137676839604487	0.000197616937356629	0.000206131349393333	0.000187064734613729	0.000238752754575287	0.000179894897726648	0.000119789280244506	5.71890607788123e-05	0.000205045775713106	9.2165175210603e-05	0.000269894830359644	0.000214307013547183	0.000254424007015503	0.00020006497127395	0.000159273988743828
"FAM83D"	4.96159309692344e-05	2.12712879698049e-05	1.19560113263453e-05	1.76775442337142e-05	1.54806923364738e-05	4.49063144665916e-05	1.00036054292582e-05	1.53663179800648e-05	7.15738259735154e-06	2.26837824643245e-05	5.53031051263618e-05	5.1253955131578e-05	1.78680844622652e-05	0.000102987098077704	1e-08	2.36046649990856e-05
"DHX35"	3.47087890483031e-06	4.7937897932061e-06	7.97400755089687e-06	3.93612094082538e-06	4.22927972812923e-06	6.87649515371401e-06	5.00680271462911e-06	1e-08	5.37053694801365e-06	4.86866767092667e-06	2.76565525631809e-05	6.84252735087707e-06	1e-08	6.06747635751198e-06	9.53642720352144e-06	4.13006637483998e-05
"MAFB"	8.08538411127072e-06	1.17037083833927e-05	7.47625707896581e-06	1.97306047041269e-06	1.41642657604308e-06	7.40468708861508e-06	5.00680271462911e-06	2.15088451720907e-05	2.85995303894062e-05	1.06990688760387e-05	1.84410350421206e-05	1.02587910263156e-05	1e-08	1.81824290725359e-05	1e-08	1.18073324995428e-05
